d3e39728Heiligenlexikon-1858;Q2670157;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39728Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2670157
d3e39883Heiligenlexikon-1858;Q2000474;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39883Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2000474
d3e39946Heiligenlexikon-1858;Q2000474;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39946Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2000474
d3e40225Heiligenlexikon-1858;Q43689;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e40225Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q43689
d3e40380Heiligenlexikon-1858;Q459604;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e40380Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q459604
d3e40615Heiligenlexikon-1858;Q458842;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e40615Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q458842
d3e41979Heiligenlexikon-1858;Q473349;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e41979Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q473349
d3e43345Heiligenlexikon-1858;Q213850;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e43345Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q213850
d3e43544Heiligenlexikon-1858;Q4779600;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e43544Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4779600
d3e43568Heiligenlexikon-1858;Q4779600;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e43568Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4779600
d3e43695Heiligenlexikon-1858;Q19394627;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e43695Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q19394627
d3e43744Heiligenlexikon-1858;Q477211;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e43744Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q477211
